,body,category_info.name,epoch_time,id,location_info.address,location_info.plz,price,subject,type,user_alias,rooms,size,type_param
522,"Cuisine : laboratoire, ouverte s/coin manger / Agencement : frigo, cuisinière à gaz, hotte ventilation, lave-vaisselle / Caractéristiques : balcon, hall, cave",Appartements,1539231311,23975467,av. de morges 26,1004, 2'013.- par mois,Appartement,u,braun ed. s.a.,4,86m²,Offres de location
523,"A proximité des axes autoroutiers, proche des transports publics et de toutes commodités.
Quartier verdoyant
Logement comprenant : 
Hall d'entrée, salle de bains/WC, cuisine avec frigo/congélateur, pièce principale avec parquet, cave.",Appartements,1539231311,23975407,Avenue de Valmont 12,1010, 1'160.- par mois,Quartier verdoyant,u,Lausanne,1,37m²,Offres de location
524,"Cuisine : ouverte s/coin manger / Agencement : cuisinière électrique, frigo, hotte ventilation / Caractéristiques : balcon, cave",Appartements,1539231311,23975379,ch. de pierrefleur 54,1004, 1'465.- par mois,Appartement,u,crot robert & cie sa,2.5,66m²,Offres de location
525,"Magnifique propriété de 8 pièces y compris studio indépendant tout équipé, située sur la commune d' Epalinges à l'abri de toutes nuisances et à deux pas de toutes commodités.

Cette belle ferme rénovée a su garder le charme de ses années passées, combiné avec une conception intérieure contemporaine. 
Transformée avec des matériaux de qualité, elle offre tout le confort moderne.

Elle dispose de 8 pièces, env. 350m2 habitables et d'un bûcher extérieur à la maison.

L'habitation principale composée de plusieurs espaces multifonctionnels consiste au rez, d'un grand hall d'entrée, d'un séjour, d'une salle à manger, d'une cuisine ouverte, une salle d'eau wc et d'une buanderie.

A l'étage, une grande salle d'eau avec douche, un wc séparé, 4 chambres, une bibliothèque,
une deuxième grande salle d'eau et dressing attenant.

Accès aux combles aménagés par un escalier fixe, env 93m2 entièrement isolés et disposant de Velux, actuellement bureaux et atelier de peinture.

Un studio attenant à l'habitation a été crée, avec une salle d'eau avec douche, wc, lavabo, une cuisine équipée et terrasse privative.

L'extérieur est bucolique, la parcelle de 5000m2 au total est divisée en une partie forêt et un jardin de 1'560m2.
La terrasse en bois et sa pergola sont orientés Sud-Sud-Ouest, face au jardin.

De beaux arbres donnent une atmosphère toute particulière et beaucoup de privacité.

Accolé à la propriété, un bûcher sur 2 étages, rangement, cuisine d'été ou encore pourquoi pas
un carnotzet... à vous de décider..

Un garage fermé, un couvert en béton, et env. 5 places de parc extérieures viennent compléter ce bien.

Pour tous renseignements complémentaires, visites, dossier complet avec plans, merci de nous contacter par téléphone ou par email

A vos claviers !",Maisons,1539231311,23975366,,1066, 2'850'000.-,Propriété de 7.5 pces + studio indépendant,s,Everlake Immobilier,Plus de 7,350m²,Offres de vente
526,"Joli immeuble ancien dans le quartier de Montétan. Proche de toutes commodités. 
Comprenant : hall d'entrée, séjour, cuisine agencée, 2 chambres à coucher, salle de bains/WC, un balcon. Une cave et un galetas.",Appartements,1539231311,23975364,Chemin Benjamin-Dumur 8,1004, 1'960.- par mois,Appartement de 3½ pièces entièrement rénové,u,galland & cie sa,3.5,75m²,Offres de location
527,"Dans un quartier agréable,  proche de toutes les commodités
Appartement de 2.5 pièces au 4ème étage, comprenant : une chambre, une cuisine ouverte sur le séjour, une salle de bains/wc, un balcon et une cave.",Appartements,1539231311,23546726,Route du Pavement 75 A,1018, 1'915.- par mois,Appartement de 2.5 pièces au 4ème étage,u,Succursale de Lausanne,2.5,75m²,Offres de location
528,"Cuisine : fenêtre, ouverte s/coin manger / Agencement : cuisinière électrique, frigo, hotte ventilation, lave-vaisselle / Caractéristiques : attique, balcon, hall, mansardé, réduit, cave",Appartements,1539231311,23531677,rue de la mebre 13,1033, 2'320.- par mois,Dernier étage,u,p.b.b.g. sa,4.5,124m²,Offres de location
529,"Cuisine : ouverte s/coin manger / Agencement : frigo, cuisinière à gaz, hotte ventilation / Caractéristiques : hall, cave",Appartements,1539231311,23259604,av. de bethusy 84 c,1012, 1'310.- par mois,Appartement,u,braun ed. s.a.,2.5,47m²,Offres de location
530,"Dans un quartier proche de toutes les commodités
Appartement de 3.5 pièces au 3ème étage, comprenant un hall, une cuisine un séjour, deux chambres, une salle-de-bains/wc, une salle-de-douches/wc, un balcon et une cave.  Une place de parc est disponible pour Fr. 70.00",Appartements,1539231311,22764600,Chemin de Bois-Murat 20,1066, 2'020.- par mois,Appartement de 3.5 pièces au 3ème étage,u,Succursale de Lausanne,3.5,97m²,Offres de location
531,"Appartement de 2.5 pièces bénéficiant d'un jardin privatif (l'entretien est à charge du locataire), situé dans un immeuble soigné, proche du centre ville, il se compose comme suit:
Hall d'entrée avec armoire murale, séjour donnant accès au jardin, cuisine agencée, chambre à coucher, salle de bains/WC
L'immeuble se trouve dans un quartier calme et prisé, entouré de verdure, en impasse et hors de la circulation principale et à proximité de tous les commerces et transports publics.
Loyer: CHF 2150.00 charges comprises
Place de parc intérieure en sus à CHF 150.00
Cave à disposition

Contact visites: Domicim, Mme Baccaro au",Appartements,1539183497,23965599,18 chemin Porchat,1004, 2'150.- par mois,Appartement de 2.5 pièces avec terrasse et ja,u,Domicim Lausanne Gérance,2.5,74m²,Offres de location
532,"Appartement à louer meublé de 2.5 pièces au rez-de-chaussée n° R08 au sein de la ""Résidence Cité"", comprenant un service all-inclusive, à quelques pas de toutes les commodités et du centre historique de la ville, composé d'une cuisine agencée et équipée ouverte sur la pièce à vivre, une chambre et d'une salle de douches-wc.

Cette location offre un service all-inclusive qui comprend; un service de nettoyage hebdomadaire et le changement de la literie toutes les deux semaines, le wifi privatif, le téléréseau, une télévision et un système de sécurité tout particulier pour un loyer de CHF 1'650.00 tout compris

Possibilité de faire une location de courte durée.

La Résidence Cité se trouve à moins de 15 minutes de la gare à pieds, à 5 minutes du métro et à 20 minutes de l'université et de l'EPFL. L'autoroute quant à elle est à 10 minutes de voiture et l'aéroport de Genève à 40 minutes en voiture ou en train.",Appartements,1539182957,22764413,Avenue de Menthon 16,1005, 1'650.- par mois,Avenue de Menthon 16 à 1005 Lausanne,u,Ifomob S.A,2.5,33m²,Offres de location
533,"lumineux appartement de 2.5 pièces (56 mq) au rez-de-chaussée à Epalinges, quartier calme avec verdure. A 5 min à pieds du golf et 10 min du Tennis. Possibilité de Taxibus à 1 min .

L'appartement est indépendant de la maison principale et a une entrée séparée. Il est composé par une hall d'entrée , vaste séjour avec cuisine agencée ouverte, une chambre, une salle de bain/wc et une cave.

A l'extérieur surface de 25 mq carrelé qu'on peut utiliser comme véranda. Possibilité de garage box (200 fr) et place de parc extérieur",Appartements,1539179473,22771629,Chemin Près Les Bois 4,1066, 1'960.- par mois,Joly appartement à louer,u,ImmoArena24,2.5,56m²,Offres de location
534,"Aux portes de la ville, dans quartier calme et familial, ces appartements de 3.5 pièces sont parfaits pour jeune couple ou pour famille.

En effet, ils offrent de beaux espaces de vies et des chambres de belles dimensions.

De plus, ils sont munis d'une colonne de lavage et séchage afin de vous faciliter la vie.

Ces logements construits en 2004 bénéficient de matériaux modernes et contemporains, ils se composent comme suit:

-  1 grand hall d'entrée (avec armoire murale),
-  1 cuisine entièrement équipée ouverte sur la pièce à vivre (vue sur le lac selon les logements),
-  2 chambres à coucher,
-  1 salle de douche/WC/lavabo munie d'une colonne de lavage,
-  1 salle de bains/WC/lavabo,
-  1 grand balcon/loggia.

Surfaces : dès 82 m2.
Disponibilité: de suite ou à convenir.
Place de parc intérieure dans garage collectif à CHF 125.00 par mois.

A proximité immédiate des transports publics et des axes routiers

Photos non contractuelles.",Appartements,1539174466,22773676,Avenue des Boveresses 64-92,1010, 2'110.- par mois,Offrez-vous un bel espace de vie moderne,u,Apleona Real Estate SA,3.5,80m²,Offres de location
535,"Appartement à louer 1.5 pièce au 2ème étage n° 207 au sein de la ""Résidence Cité"", comprenant un service all-inclusive, à quelques pas de toutes les commodités et du centre historique de la ville, composé d'une cuisine agencée ouverte sur la pièce à vivre, une pièce à vivre et une salle de douches-wc.

Cette location offre un service all-inclusive qui comprend; un service de nettoyage hebdomadaire et le changement de la literie toutes les deux semaines, le wifi privatif, le téléréseau et un système de sécurité tout particulier pour un loyer de CHF 1'150.00 tout compris.

Possibilité de faire une location de courte durée.

La Résidence Cité se trouve à moins de 15 minutes de la gare à pieds, à 5 minutes du métro et à 20 minutes de l'université et de l'EPFL. L'autoroute quant à elle est à 10 minutes de voiture et l'aéroport de Genève à 40 minutes en voiture ou en train.",Appartements,1539174239,22764403,Avenue de Menthon 16,1005, 1'150.- par mois,Avenue de Menthon 16 à 1005 Lausanne,u,Ifomob S.A,1.5,18m²,Offres de location
536,"Bel appartement en duplex de 5,5 pièces offrant une belle cuisine ouverte, un très grand séjour avec balcon, un WC visiteurs, 2 chambres, une salle de bains, ainsi qu'une grande chambre parentale. A l' étage se trouve une très belle et agréable pièce à vivre. Une cave et des places de parc complètent ce bien.

Plus d'informations :",Appartements,1539165845,23958670,,1018, 937'000.-,LAUSANNE NORD - BEL APPARTEMENT - 5.5 PIECES,s,TissoT Immobilier & Cie SA,5.5,,Offres de vente
537,"Appartements à louer, rénovés et meublés de 1.5 pièce au 2ème ou 3ème étage, pour des loyers entre CHF 1'350.00 et CHF 1'700.00 tout compris, au sein de la ""Résidence Cité"" à quelques pas seulement de toutes les commodités et du centre historique de la ville.

Les logements sont meublés et comprennent un service all-inclusive, une cuisine agencée et équipée (four, cuisinière, hotte, frigo, machine Nespresso et lave-vaisselle dans certains) ouverte sur la chambre/pièce à vivre et d'une salle de bains/douches avec wc.

Cette location offre un service all-inclusive qui comprend; un service de nettoyage hebdomadaire et le changement de la literie toutes les deux semaines, le téléréseau, une télévision et un système de sécurité tout particulier.

Date de location: de suite ou à convenir avec possibilité de faire une location de courte durée.

La Résidence Cité se trouve à moins de 15 minutes de la gare à pieds, à 5 minutes du métro et à 20 minutes de l'université et de l'EPFL. L'autoroute quant à elle est à 10 minutes de voiture et l'aéroport de Genève à 40 minutes en voiture ou en train.",Appartements,1539159921,22764641,Avenue de Menthon 16,1005, 1'350.- par mois,Avenue de Menthon 16 à 1005 Lausanne,u,Ifomob S.A,1.5,,Offres de location
538,"Cet appartement récemment rénové (2015) de 115m² vous séduira avec son cachet, ses poutres apparentes et sa luminosité.

Situé au 5ème étage d'un bâtiment classé aux monuments historiques, le logement se compose comme suit :

- 3 chambres

- une salle de bains

- une salle de douche

- une cuisine entièrement agencée ouverte sur le séjour

- une colonne de lavage

Loyer de CHF 3'450.- + CHF 290.- de charges.

Disponible de suite ou à convenir.",Appartements,1539155841,23955590,Rue des Terreaux 4,1003, 3'740.- par mois,Splendide 4.5 pièces au centre-ville,u,Régie du Rhône SA,4.5,114m²,Offres de location
539,"Aux portes de la ville, dans quartier calme et familial, ces appartements de 4.5 pièces sont idéaux pour votre famille. En effet, ils offrent de beaux espaces de vies et des chambres de belles dimensions.

De plus, ils sont munis d'une colonne de lavage et séchage afin de vous faciliter la vie.

Ces logements construits en 2004 bénéficient de matériaux modernes et contemporains. Ils se composent comme suit:

-  1 grand hall d'entrée (avec armoire murale)
-  1 cuisine entièrement équipée, ouverte sur la pièce à vivre (vue sur le lac selon les logements)
-  1 suite parentale bénéficiant de sa propre salle de bains/WC,
-  2 chambres,
-  1 salle de douche/WC munie d'une colonne de lavage
-  1 grand balcon/loggia.

Surfaces : de 108 m2 à 118 m2.
Disponibilité: de suite ou à convenir.
Place de parc intérieure dans garage collectif à CHF 125.00 par mois.
Place de parc moto à CHF 40.00 par mois.

A proximité immédiate des transports publics et des axes routiers.

Photos non contractuelles.",Appartements,1539155389,22773645,Boveresses 64 à 92,1010, 2'480.- par mois,"Idéal pour famille, faites de ce 4.5 pièces v",u,Apleona Real Estate SA,4.5,109m²,Offres de location
540,"Immeuble locatif situé proche de toutes les commodités, Arret de bus no 7 et 9 Montetan et Recordon, à quelques minutes. 
Séjour, cuisine agencée avec lave vaisselle, salle de bain, chambre à coucher avec accés sur le balcon avec petit dégagement.",Appartements,1539144715,23953130,Av. Recordon 21,1004, 1'490.- par mois,Appartement de 2 pièces complétment rénové d',u,dhr gerance immobiliere sa,2.5,43m²,Offres de location
541,"Pulse Immo vous propose plusieurs immeubles de rendement en Suisse.  Le positionnement géographique des immeubles est toujours intéressant et leur rendement varie en fonction de ce dernier. Les prix vont de 900'000.- à passé 100'000'000.-. Nous traitons également des terrains à construire avec permis en force.

Toutes les informations ne sont communiquées que sur demande et lettre d'intention.",Maisons,1539109001,16914248,,1004, 1'000'000.-,Immeubles de rendement en Suisse,s,Pulse Immo,,,Offres de vente
542,"Ce bel appartement partiellement rénové (parquets neufs dans les chambres et peintures) est situé dans les combles et composé comme suit:
Entrée avec armoire murale, séjour avec poêle donnant accès à une charmante terrasse, cuisine ouverte et agencée avec bar, salle de douche/WC, quelques marches donnent sur le demi-niveau inférieur composé de deux chambres à coucher et salle de bains/WC
Caractéristiques complémentaires:
Cave, petit grenier 
Place de parc couverte en sus à CHF 150.00
Proche du centre de recherches Nestlé 
Ligne TL n° 64
À quelques minutes de l'autoroute ""Grand-Vennes""
Contact visites: DOMICIM, Mme Baccaro au  ou",Appartements,1539098840,23944393,5C Route de Marin,1000, 2'090.- par mois,Bel appartement de 3.5 pièces à Vers-chez-les,u,Domicim Lausanne Gérance,3.5,75m²,Offres de location
543,"Magnifique appartement neuf de 4.5 pièces
Dans un immeuble construit en 2015, cet appartement se compose comme suit :Hall d'entrée avec armoires murales, cuisine entièrement agencée, grand séjour lumineux, salle de bains avec colonne de lavage, WC séparés, 3 chambres à coucher dont une avec salle de douche, balcon de 26 m2 avec accès depuis le séjour et les 2 chambres à coucher.Les colocations sont acceptées pour cet appartement.Ce logement est a louer avec le poste de conciergerie.
Loyer: 3095.-
Charges: 250.-
Salaire conciergerie : 1155.-",Appartements,1539095553,23942904,Chemin du Rionzi 45,1052, 2'190.- par mois,Appartement 4.5 pièces avec magnifique vue su,u,Lisé,4.5,120m²,Offres de location
544,"Très joli salon de thé à remettre à Lausanne. Très lumineux et décoration soignée. 70m2. 25 places intérieures et 25 en terrasse. 2 places de parc incluses. Pas de hotte d?extraction. Loyer mensuel de CHF2?100.- charges comprises. Coup de coeur assuré.

Pour tout renseignement complémentaire sur ce bien ou pour avoir accès aux dernières mises à jour (loyer, prix de vente, etc), merci de nous contacter au +41 21 323 00 74 référence VDAC54.",Objets commerciaux,1539094480,23941056,,1000, 350'000.-,Vdac54 - Salon de thé à Lausanne.,s,Transgate SA,,,Offres de vente
545,"A remettre pour cause de départ à la retraite.

Locaux
Clair et lumineux, le salon dispose d une surface de 50 m2 environ avec 7 places de travail.

Situation
Lausanne ouest.

Prix 
CHF 20'000.- y compris stock.

Le bail sera repris tel quel par le futur acquéreur. Le loyer mensuel est de CHF 1'257.- + charges.

Contact
Pour de plus amples informations, merci de me contacter au 076 536 35 04.",Objets commerciaux,1539092793,20798299,,1007, 20'000.-,Salon de coiffure,s,Jane11,,,Offres de vente
546,"Lausanne centre, dans ancien immeuble de 1870, Ã  deux pas des hÃ´pitaux de lâ€™enfance, ophtalmique, de la Source et de CÃ©cil: appartement de 4 piÃ¨ces en attique avec vue imprenable sur le LÃ©man et la Savoie.
Certaines piÃ¨ces mansardÃ©es, 2 WC, anciens parquets et certains sols en carrelage de terre cuite, cachet, calme, cuisine agencÃ©e, dressing d'entrÃ©e.
IdÃ©al pour 2 personnes sans ou avec (max 2) enfants.
Animaux pas admis, non-fumeurs, maison calme et bien habitÃ©e.
Interphone, cave, buanderie. (7/7-24/24)",Appartements,1539091617,23941495,Av. de Morges 25,1004, 2'550.- par mois,Bel appartement en attique au centre ville,u,Landry Jean-Jaques,4,,Offres de location
547,"Situé proche du centre ville dans un quartier paisible et dans un petit immeuble de standing, cet appartement de 2,5 pièces meublé jouit d'une vue imprenable sur le lac, les Alpes et la ville de Lausanne. 

Cet objet unique possède une surface au sol de 70m2 et bénéficie d'une belle lumière naturelle grâce à ces diverses baies vitrées. Il est composé d'une entrée avec porte manteau, d'une pièce à vivre avec cheminée qui s'ouvre sur une véranda aménagée en salle à manger, d'une cuisine entièrement équipée ouverte sur le séjour (lave-vaisselle / grand frigo / congélateur / plaques vitro-céram / four moderne / vaisselle et accessoires de cuisine / machine à café), d'une chambre avec divers rangements offrant un accès direct au balcon orienté plein sud ainsi que d' une salle de bain baignoire rénovée en 2014.

La chambre à coucher est très spacieuse avec son dressing. Accès au balcon

La buanderie est commune et dispose de 2 machines à laver et de 2 séchoirs. (Horaire flexible)

Une cave, un galetas, et une place de parc extérieure complète ce bien.

L'immeuble dispose d'un interphone à l'entrée. 

L'appartement peut être loué meublé, semi meublé ou vide (à discuter) 

Loyer: CHF 1'990.-
Charges: CHF 150.- 
Place de pac: CHF120.-

Disponible de suite",Appartements,1539091617,23941494,,1004, 2'140.- par mois,"Magnifique 2,5 pièces / Vue imprenable / Bal",u,La Cote Relocation,2,70m²,Offres de location
548,"Près des cliniques Cécile et de la Source, de l'hôpital ophtalmique et de l'enfance, des écoles professionnelles et des administrations, charmant petit 2 pièces pour personne seule.

Cuisine agencée, salle de bains, cave.
Très tranquille aussi pendant la journée.
Pour personne sans animaux et non fumeuse.",Appartements,1539091617,23941492,Ch. de Boston 24,1004, 1'500.- par mois,Appartement au centre ville de Lausanne,u,Landry Jean-Jaques,2,45m²,Offres de location
549,"Bonjour à tous et toutes. Je sous-loue mon appartement de 2.5 pièces situé à Pully de mi-novembre 2018 jusqu'à mi- avril 2019.
Meublé, 54m2, 1 chambre à coucher, 1 salon avec canapé lit, 1 cuisine avec une sous-pente. Idéale pour 1 ou 2 personnes. Situé au 3e étage d'une maison avec jardin. Vue sur le lac et les montagnes.
À deux pas de l'arrêt du bus Reymondin et près de la gare de Pully.",Appartements,1539090906,23939917,avenue de lavaux 75,1009, 1'500.- par mois,sous-location Lausanne/Pully,u,nadia morello,2.5,54m²,Offres de location
550,"Local commercial d'environ 50m2 situé au centre ville de Lausanne.

Dispose d'un petit stock d'environ 10m2 en boutique et 25m2 au sous-sol.
Disponible de suite selon convenance.

Pas de porte sur demande.",Objets commerciaux,1539089357,23939309,Rue Grand St-Jean,1003, 1'700.- par mois,Local Commercial Centre Ville Lausanne,u,Clément Baumann,1,50m²,Offres de location
551,"Beau 2,5 pièces, entièrement meublé et équipé, 60m2, grand balcon. Calme absolu et quartier agréable. Toutes charges comprises (électricité, wifi, chauffage)",Appartements,1539087195,23939829,Chemin du Levant 145,1005, 2'100.- par mois,Bel appartement meublé,u,Mme Halloran,2.5,60m²,Offres de location
552,"A vendre directement par le propriétaire et architecte, pas d'intermédiaire. Dans contexte charmant et bucolique, à 20 minutes de Lausanne dans le village de Villars-Tiercelin. A proximité des grands axes routiers et facile d'accès. Toutes les commodités, transports publics, écoles à quelques centaines de mètres. Confort moderne et caractère historique, dans le respect des traditions et offrant des lieux de vie généreux et bien pensés. Lot 1 en triplex 137m2, cave 6.0m2, terrasse 6 m2 et jardin d'hiver 18m2 , pour le bonheur des futurs propriétaire. Possibilité de créer un studio au rez-de-chaussé. Lot 2 en duplex 143m2, cave 6.0m2, terrasse 15 m2 et jardin. Lot 3 en duplex 129m2, cave 4.0m2, terrasse 15 m2 et jardin. Lot 4 dans les combles 108m2, cave 6.0m2, terrasse 11 m2. jardin d'hiver 9 m2. Visite du site et discussion avec l'architecte sur demande et procédure de réservation possible.",Appartements,1539080013,23936835,,1007, 830'000.-,Appartements atypiques dans ferme vaudoise ré,s,Maude Jobin Dupras,4.5,137m²,Offres de vente
553,"Situé sur la plus grande avenue de Playa del Ingles très proche du C.C. Yumbo, appartement 5 pièces de 112m2 au dernier étage d?une résidence avec ascenseur.
Il se compose d?1 cuisine, d?1 buanderie, d?1 grand salon /salle à manger, 3 chambres à coucher avec nombreux rangements, 2 salles de bains. Cette résidence bénéficie d?une piscine commune et de cours de tennis. Possibilité d?avoir une place de parking sous-terrain.
Cet appartement est proche de toutes commodités (boulangerie, poste, restaurants, supermarchés, ect).
Prix : 263375 euros soit environ 289700 CHF",Immobilier de vacances,1539077880,15347581,Playa del Ingles - Maspalomas,1018, 289'700.-,Gran Canaria - Playa del Ingles - Appartement 112m2,s,EasyHomeCanary,5,112m²,Offres de vente
554,"Situation :     
dans un quartier résidentiel calme, avec un chemin sans issue
ensoleillement optimal du matin au soir
proche du bus 46 ( arrêt Biolleyre ) et du M2 ( arrêt Croisettes )
vaste dégagement sur la verdure
grand jardin arborisé et tondeuse automatique  ( vidéo 360 dégrés ) 
                  
Nombre de pièces : 6,5 sur 2 étages
Etage :            
hall d?entrée principal aménageable
vestiaire
wc visiteur
séjour en L 40m2 avec salon et table à manger
un grand balcon avec table à manger avec accès au jardin et au parking
cheminée
cuisine ouverte ( pas comptée )
1 chambre parentale avec dressing
salle de bain lavabo double avec douche et baignoire
accès au grenier sous les combles                   
Rez :               
accès indépendant avec hall aménageable
2 chambres à coucher
1 salle de bain avec douche
1 bureau / salle TV / chambre d?ami
grande terrasse de plain pied abritée 
cheminée extérieure pour grillades
cave à vin et rangements
buanderie avec colonne lave-linge et sèche-linge
Annexe:          
belle pergolas sous la vigne vierge avec table à manger
garage 2 places + 2 places de parc extérieures
grand local technique / d?entreposage / bricolage
pompe à chaleur et panneaux solaires
possibilité de créer une grande piscine
Bâtie en 1977 et  entièrement rénovée et agrandie en 2009

Unité de style et matériaux contemporains et sobres
Excellent entretien, très bon état du bâtiment. 
Pas de travaux à prévoir.

Surface de la Parcelle :                        1?472 m2
Surface habitable nette :                         220 m2
Volume garages inclus :                      1'292 m3",Maisons,1539076470,23935437,,1066, 2'600'000.-,"Belle villa individuelle, ensoleillement opti",s,de Planta ( du Propriétaire ),6,220m²,Offres de vente
555,Maison de villages as proximite de commerce et aret du car postale as 30 kilometre de Locarno,Maisons,1539068982,17247765,Spruga ticino,1018, 120'000.-,Grande casa famigliare  Ticino,s,tarabori,Plus de 7,,Offres de vente
556,"Bel et grand appartement de 4.5 pièces de 150 m² qui se compose de la manière suivante:

Dès l?entrée vous pourrez profitez d'une vaste pièce donnant accès à la cuisine, au coin repas ainsi qu'à un grand séjour lumineux grâce à ces grandes baies vitrées. Celui-ci dispose de 3 chambres dont une parentale avec accès à une salle d'eau privative et un dressing. Une deuxième salle de bain, celle-ci indépendante est à disposition.

Une grande terrasse et un vaste jardin avec possibilité d'implanter une piscine de 4m/8m sont accessibles depuis le séjour et la chambre parentale. 

Cette villa de 2016 résolument contemporaine, séduit par la luminosité de ses volumes, la qualité de ses matériaux ainsi que de part sa typologie adaptée à l'ensemble des schémas familiaux actuels.",Appartements,1539058392,23930753,,1033, 1'390'000.-,MAGNIFIQUE APPARTEMENT DE 4.5 PIECES,s,Domicim Lausanne,4.5,150m²,Offres de vente
557,"Ce magnifique appartement de 150 m² aménagé en 2.5 pièces saura vous séduire par ces beaux volumes et sa modernité.

Situé au 1er étage d'une magnifique villa de deux appartement plus un studio, il se compose de la manière suivante:

En arrivant, vous pourrez profiter d'un grand espace cuisine et repas donnant sur un vaste séjour lumineux au bénéfice de grandes baies vitrées. La chambre à coucher équipée d'un dressing donne accès à une grande salle de bain faite de matériaux de qualité. Pour compléter cet appartement, vous pourrez accéder depuis le coin repas ou depuis la salle de bain à un coin bureau, un wc séparé et un dégagement.

Cette villa de 2016 résolument contemporaine, séduit par la luminosité de ses volumes, la qualité de ses matériaux ainsi que de part sa typologie adaptée à l'ensemble des schémas familiaux actuels.",Appartements,1539058392,23930751,,1033, 1'210'000.-,APPARTEMENT DE 150 M² AVEC STUDIO INDÉPENDANT,s,Domicim Lausanne,2.5,150m²,Offres de vente
558,"Cette belle villa sur trois niveaux avec une magnifique terrasse sur le toit, se situe dans un environnement calme et verdoyant et se compose d'un hall d'entrée avec rangement, de six chambres à coucher, de deux balcons, d'une cuisine entièrement équipée, d'un lumineux séjour et d'une salle à manger avec cheminée. Une vaste dépendance au sous-sol est composée quand à elle d'une cave, d'une buanderie, d'une pièce avec wc et douche, d'une local technique, d'un local de rangement et d'une entrée indépendante donnant sur une terrasse couverte avec jardin. Trois places de parc extérieures complètent cette offre. 

Cette offre de BETTERHOMES se caractérise par les avantages suivants: 
- vue magnifique sur le lac et les Alpes 
- six chambres à coucher 
- hall d'entrée avec rangement 
- lumineux séjour 
- salle à manger avec cheminée 
- cuisine entièrement équipée 
- deux salles de bains et wc visiteur 
- deux balcons 
- terrasse sur le toit 
- trois places de parc extérieures 
- charges en sus CHF 170.-/mois 
- etc., etc., etc...

Intéressé? Contactez-nous pour une visite gratuite!
Rien qui correspond? Vous trouverez plus de 3'300 autres objets sur:  - Le spécialiste suisse des transactions immobilières.

Plus détails
Situation: A 10 minutes du centre ville de Lausanne mais au calme. Magnifique environnement avec vue sur le lac et les Alpes. A moins de 10 min. en voiture de l'entrée de l'autoroute. 
Etat du bâtiment: bon 

Salles de bain: 2 (1x WC/douche, 1x WC/baignoire) 
Système de chauffage: Chauffage à gaz
Transport publics: bus, 5 min. à pied 
Ecole: école primaire et secondaire, 5 min. en voiture 
Commerces: Coop et Migros, 3 min. en voiture",Maisons,1539058392,23930743,Sur demande,1005, 5'300.- par mois,AVEC TERRASSE SUR LE TOIT,u,BETTERHOMES (Suisse) SA,Plus de 7,194m²,Offres de location
559,"Nous vous proposons à la location un superbe 3 pièces au 2ème étage, disponible dès le 16 avril 2019.

Idéalement situé de par leur proximité avec les transports publics et la gare de Lausanne. Proches des établissements scolaires, du centre-ville, des commerces et restaurants.

Les locataires actuels organisent des visites groupées les :

- Samedi 24 novembre 2018: 14h00 - 15h30 
- Samedi 15 décembre 2018: 14h00 - 15h30

La régie est bien évidemment disponible pour de plus amples informations au .",Appartements,1539058392,23930711,,1007, 1'890.- par mois,Superbe 3 pièces au 2ème étage au centre de l,u,rosset & cie sa,3,77m²,Offres de location
560,"Nouvelle rÃ©sidence construite selon les caractÃ©ristiques MINERGIE sans ventilation double flux, comprenant des panneaux solaires. L'Ã©difice, de conception contemporaine, jouit de belles surfaces de vie ouvertes sur l'extÃ©rieur. Elle est composÃ©e de 5 niveaux servie par un ascenseur. Avec ses belles terrasses, elle bÃ©nÃ©ficie d'une vue panoramique sur le lac et les alpes. La villa est situÃ©e Ã  mi-hauteur de la ville de Lausanne dans un Ã©crin de verdure. La villa peut convenir aux couples et aux familles grÃ¢ce Ã  sa modularitÃ© d'amÃ©nagement. La choix des finitions sont au grÃ© de preneur.
L'Ã©cole enfantine, primaire et secondaire ainsi que la Gare de Lausanne et les commerces sont Ã  proximitÃ© immÃ©diate. L'autoroute Lausanne-MaladiÃ¨re et les transports publics sont Ã  moins de 500m.",Maisons,1539038042,22740965,,1007, 3'600'000.-,"Neuf Magnifique Villa d'Architecte, Piscine,",s,Select Properties SÃ rl,6,210m²,Offres de vente
561,"Restaurant à remettre à Lausanne. Très bel établissement situé au bord du lac. 100 places intérieures et 150 en terrasse. Loyer de CHF13?1000-/mois charges comprises. CA annuel important. 

Pour tout renseignement complémentaire sur ce bien ou pour avoir accès aux dernières mises à jour (loyer, prix de vente?), merci de nous contacter au +41 21 323 00 74 référence AZAA45",Objets commerciaux,1539010564,23917540,,1000, 1'250'000.-,Azaa45 - Restaurant à Lausanne.,s,Transgate SA,,,Offres de vente
